Campaña,Arte,Lance,Sector,Fecha,Long L,Latit L,Prof L,Prof Med,Species,Family,Order,Nºmuestra,P muestra
CCLME-1205,BT,52,Bissau,5/19/2012,-17.2591,11.1487,109,112,Octopus vulgaris,Octopodidae,Octopoda,1,590
CCLME-1205,BT,47,Bissau,5/19/2012,-17.2120,10.9196,173,175,Illex coindetii,Ommastrephidae,Oegopsida,66,3710
CCLME-1205,BT,50,Bissau,5/19/2012,-17.0726,11.2494,39,39,Alloteuthis africana,Loliginidae,Myopsida,782,3070
CCLME-1205,BT,45,Bissau,5/19/2012,-16.9919,10.5944,209,209,Illex coindetii,Ommastrephidae,Oegopsida,94,4850
CCLME-1205,BT,45,Bissau,5/19/2012,-16.9919,10.5944,209,209,Todaropsis eblanae,Ommastrephidae,Oegopsida,14,1260
CCLME-1205,BT,48,Bissau,5/19/2012,-16.9875,10.9487,65,64,Illex coindetii,Ommastrephidae,Oegopsida,13,1090
CCLME-1205,BT,48,Bissau,5/19/2012,-16.9875,10.9487,65,64,Sepia hierredda,Sepiidae,Sepioidea,3,530
CCLME-1205,BT,49,Bissau,5/19/2012,-16.8912,11.0166,41,42,Sepia hierredda,Sepiidae,Sepioidea,2,300
CCLME-1205,BT,57,Bissau,5/20/2012,-17.2611,11.9374,106,105,Octopus vulgaris,Octopodidae,Octopoda,3,2320
CCLME-1205,BT,56,Bissau,5/20/2012,-17.2047,11.9418,75,75,Octopus vulgaris,Octopodidae,Octopoda,2,480
CCLME-1205,BT,56,Bissau,5/20/2012,-17.2047,11.9418,75,75,Sepiella ornata,Sepiidae,Sepioidea,1,6
CCLME-1205,BT,55,Bissau,5/20/2012,-17.1600,11.5555,52,53,Alloteuthis africana,Loliginidae,Myopsida,1346,3590
CCLME-1205,BT,66,Senegal S,5/21/2012,-17.6554,12.5972,462,472,Abralia veranyi,Enoploteuthidae,Oegopsida,3,11
CCLME-1205,BT,66,Senegal S,5/21/2012,-17.6554,12.5972,462,472,Histioteuthis reversa,Histioteuthidae,Oegopsida,1,8
CCLME-1205,BT,66,Senegal S,5/21/2012,-17.6554,12.5972,462,472,Illex coindetii,Ommastrephidae,Oegopsida,4,370
CCLME-1205,BT,60,Senegal S,5/21/2012,-17.3709,12.2062,285,284,Illex coindetii,Ommastrephidae,Oegopsida,3,690
CCLME-1205,BT,60,Senegal S,5/21/2012,-17.3709,12.2062,285,284,Todaropsis eblanae,Ommastrephidae,Oegopsida,18,970
CCLME-1205,BT,65,Senegal S,5/21/2012,-17.3610,12.5706,31,30,Alloteuthis africana,Loliginidae,Myopsida,264,846
CCLME-1205,BT,65,Senegal S,5/21/2012,-17.3610,12.5706,31,30,Sepia hierredda,Sepiidae,Sepioidea,7,9240
CCLME-1205,BT,61,Senegal S,5/21/2012,-17.3506,12.2720,108,108,Illex coindetii,Ommastrephidae,Oegopsida,136,4250
CCLME-1205,BT,61,Senegal S,5/21/2012,-17.3506,12.2720,108,108,Octopus vulgaris,Octopodidae,Octopoda,2,2060
CCLME-1205,BT,62,Senegal S,5/21/2012,-17.2658,12.2646,69,69,Alloteuthis africana,Loliginidae,Myopsida,292,828
CCLME-1205,BT,62,Senegal S,5/21/2012,-17.2658,12.2646,69,69,Sepiella ornata,Sepiidae,Sepioidea,4,41
CCLME-1205,BT,64,Senegal S,5/21/2012,-17.2170,12.5095,20,20,Alloteuthis africana,Loliginidae,Myopsida,902,2050
CCLME-1205,BT,63,Senegal S,5/21/2012,-17.1439,12.2751,34,34,Alloteuthis africana,Loliginidae,Myopsida,1827,3000
CCLME-1205,BT,63,Senegal S,5/21/2012,-17.1439,12.2751,34,34,Sepiella ornata,Sepiidae,Sepioidea,1,2
CCLME-1205,BT,67,Senegal S,5/22/2012,-17.6323,12.8954,100,98,Illex coindetii,Ommastrephidae,Oegopsida,66,2330
CCLME-1205,BT,67,Senegal S,5/22/2012,-17.6323,12.8954,100,98,Octopus vulgaris,Octopodidae,Octopoda,1,166
CCLME-1205,BT,67,Senegal S,5/22/2012,-17.6323,12.8954,100,98,Todaropsis eblanae,Ommastrephidae,Oegopsida,36,1240
CCLME-1205,BT,72,Gambia,5/22/2012,-17.5780,13.2516,367,374,Todaropsis eblanae,Ommastrephidae,Oegopsida,6,301
CCLME-1205,BT,68,Senegal S,5/22/2012,-17.5490,12.8647,57,58,Illex coindetii,Ommastrephidae,Oegopsida,1,30
CCLME-1205,BT,68,Senegal S,5/22/2012,-17.5490,12.8647,57,58,Sepia hierredda,Sepiidae,Sepioidea,2,190
CCLME-1205,BT,68,Senegal S,5/22/2012,-17.5490,12.8647,57,58,Todaropsis eblanae,Ommastrephidae,Oegopsida,38,1370
CCLME-1205,BT,71,Gambia,5/22/2012,-17.2912,13.2499,52,52,Alloteuthis africana,Loliginidae,Myopsida,68,203
CCLME-1205,BT,69,Senegal S,5/22/2012,-17.2860,12.8615,36,36,Alloteuthis africana,Loliginidae,Myopsida,16,90
CCLME-1205,BT,70,Gambia,5/22/2012,-17.0662,13.1581,25,25,Alloteuthis africana,Loliginidae,Myopsida,37,129
CCLME-1205,BT,70,Gambia,5/22/2012,-17.0662,13.1581,25,25,Sepia hierredda,Sepiidae,Sepioidea,2,1360
CCLME-1205,BT,78,Senegal S,5/23/2012,-17.5680,13.9224,768,769,Abralia veranyi,Enoploteuthidae,Oegopsida,3,8
CCLME-1205,BT,78,Senegal S,5/23/2012,-17.5680,13.9224,768,769,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,7,441
CCLME-1205,BT,78,Senegal S,5/23/2012,-17.5680,13.9224,768,769,Opisthoteuthis grimaldii,Opisthoteuthidae,Octopoda,1,191
CCLME-1205,BT,78,Senegal S,5/23/2012,-17.5680,13.9224,768,769,Taonius pavo,Cranchiidae,Oegopsida,2,19
CCLME-1205,BT,78,Senegal S,5/23/2012,-17.5680,13.9224,768,769,Vitreledonella richardi,Amphitretidae,Octopoda,2,38
CCLME-1205,BT,75,Gambia,5/23/2012,-17.4178,13.5763,109,110,Illex coindetii,Ommastrephidae,Oegopsida,1,220
CCLME-1205,BT,75,Gambia,5/23/2012,-17.4178,13.5763,109,110,Octopus vulgaris,Octopodidae,Octopoda,4,3260
CCLME-1205,BT,75,Gambia,5/23/2012,-17.4178,13.5763,109,110,Todaropsis eblanae,Ommastrephidae,Oegopsida,22,150
CCLME-1205,BT,76,Gambia,5/23/2012,-17.2252,13.5422,51,51,Alloteuthis africana,Loliginidae,Myopsida,9,60
CCLME-1205,BT,76,Gambia,5/23/2012,-17.2252,13.5422,51,51,Sepia hierredda,Sepiidae,Sepioidea,2,270
CCLME-1205,BT,76,Gambia,5/23/2012,-17.2252,13.5422,51,51,Todaropsis eblanae,Ommastrephidae,Oegopsida,16,590
CCLME-1205,BT,77,Gambia,5/23/2012,-17.0780,13.5604,32,32,Sepia hierredda,Sepiidae,Sepioidea,2,480
CCLME-1205,BT,86,Senegal S,5/24/2012,-17.6137,14.3620,684,688,Abralia veranyi,Enoploteuthidae,Oegopsida,23,85
CCLME-1205,BT,86,Senegal S,5/24/2012,-17.6137,14.3620,684,688,Illex coindetii,Ommastrephidae,Oegopsida,1,78
CCLME-1205,BT,86,Senegal S,5/24/2012,-17.6137,14.3620,684,688,Todaropsis eblanae,Ommastrephidae,Oegopsida,5,390
CCLME-1205,BT,85,Senegal S,5/24/2012,-17.5335,14.2425,212,213,Abralia veranyi,Enoploteuthidae,Oegopsida,5,25
CCLME-1205,BT,85,Senegal S,5/24/2012,-17.5335,14.2425,212,213,Illex coindetii,Ommastrephidae,Oegopsida,0,0
CCLME-1205,BT,85,Senegal S,5/24/2012,-17.5335,14.2425,212,213,Octopus vulgaris,Octopodidae,Octopoda,8,5430
CCLME-1205,BT,85,Senegal S,5/24/2012,-17.5335,14.2425,212,213,Todaropsis eblanae,Ommastrephidae,Oegopsida,15,1370
CCLME-1205,BT,84,Senegal S,5/24/2012,-17.5259,14.2375,159,159,Octopus vulgaris,Octopodidae,Octopoda,2,900
CCLME-1205,BT,84,Senegal S,5/24/2012,-17.5259,14.2375,159,159,Todaropsis eblanae,Ommastrephidae,Oegopsida,23,1310
CCLME-1205,BT,80,Senegal S,5/24/2012,-17.4520,13.9262,110,110,Illex coindetii,Ommastrephidae,Oegopsida,313,23460
CCLME-1205,BT,80,Senegal S,5/24/2012,-17.4520,13.9262,110,110,Octopus sp,Octopodidae,Octopoda,1,5
CCLME-1205,BT,80,Senegal S,5/24/2012,-17.4520,13.9262,110,110,Sepia elegans,Sepiidae,Sepioidea,28,120
CCLME-1205,BT,80,Senegal S,5/24/2012,-17.4520,13.9262,110,110,Todaropsis eblanae,Ommastrephidae,Oegopsida,128,6460
CCLME-1205,BT,83,Senegal S,5/24/2012,-17.3769,14.1899,86,43,Illex coindetii,Ommastrephidae,Oegopsida,26,370
CCLME-1205,BT,83,Senegal S,5/24/2012,-17.3769,14.1899,86,43,Octopus vulgaris,Octopodidae,Octopoda,3,2540
CCLME-1205,BT,83,Senegal S,5/24/2012,-17.3769,14.1899,86,43,Todaropsis eblanae,Ommastrephidae,Oegopsida,6,140
CCLME-1205,BT,82,Senegal S,5/24/2012,-17.2339,14.2552,37,38,Octopus vulgaris,Octopodidae,Octopoda,1,2170
CCLME-1205,BT,81,Senegal S,5/24/2012,-17.0924,13.9107,33,34,Alloteuthis africana,Loliginidae,Myopsida,0,0
CCLME-1205,BT,81,Senegal S,5/24/2012,-17.0924,13.9107,33,34,Sepia hierredda,Sepiidae,Sepioidea,8,1910
CCLME-1205,BT,87,Senegal S,5/25/2012,-17.5695,14.4110,307,282,Illex coindetii,Ommastrephidae,Oegopsida,3,1216
CCLME-1205,BT,87,Senegal S,5/25/2012,-17.5695,14.4110,307,282,Octopus vulgaris,Octopodidae,Octopoda,4,3515
CCLME-1205,BT,87,Senegal S,5/25/2012,-17.5695,14.4110,307,282,Todaropsis eblanae,Ommastrephidae,Oegopsida,0,0
CCLME-1205,BT,88,Senegal S,5/25/2012,-17.5465,14.4338,151,152,Illex coindetii,Ommastrephidae,Oegopsida,14,1250
CCLME-1205,BT,88,Senegal S,5/25/2012,-17.5465,14.4338,151,152,Octopus sp,Octopodidae,Octopoda,3,570
CCLME-1205,BT,88,Senegal S,5/25/2012,-17.5465,14.4338,151,152,Sepia sp,Sepiidae,Sepioidea,1,40
CCLME-1205,BT,88,Senegal S,5/25/2012,-17.5465,14.4338,151,152,Todaropsis eblanae,Ommastrephidae,Oegopsida,11,1090
CCLME-1205,BT,94,Senegal N,5/27/2012,-17.6522,14.9499,797,797,Bathypolypodidae indet,Bathypolypodidae,Octopoda,2,70
CCLME-1205,BT,94,Senegal N,5/27/2012,-17.6522,14.9499,797,797,Neorossia caroli,Sepiolidae,Sepioidea,2,60
CCLME-1205,BT,94,Senegal N,5/27/2012,-17.6522,14.9499,797,797,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,2,90
CCLME-1205,BT,94,Senegal N,5/27/2012,-17.6522,14.9499,797,797,Taonius pavo,Cranchiidae,Oegopsida,10,80
CCLME-1205,BT,94,Senegal N,5/27/2012,-17.6522,14.9499,797,797,Vitreledonella richardi,Amphitretidae,Octopoda,2,60
CCLME-1205,BT,93,Senegal N,5/27/2012,-17.5385,14.9388,420,414,Illex coindetii,Ommastrephidae,Oegopsida,1,150
CCLME-1205,BT,93,Senegal N,5/27/2012,-17.5385,14.9388,420,414,Todaropsis eblanae,Ommastrephidae,Oegopsida,33,3100
CCLME-1205,BT,90,Senegal S,5/27/2012,-17.5007,14.4475,103,103,Illex coindetii,Ommastrephidae,Oegopsida,343,6750
CCLME-1205,BT,90,Senegal S,5/27/2012,-17.5007,14.4475,103,103,Octopus vulgaris,Octopodidae,Octopoda,2,1980
CCLME-1205,BT,90,Senegal S,5/27/2012,-17.5007,14.4475,103,103,Todaropsis eblanae,Ommastrephidae,Oegopsida,92,2180
CCLME-1205,BT,92,Senegal N,5/27/2012,-17.4935,14.8738,161,163,Octopus vulgaris,Octopodidae,Octopoda,3,1920
CCLME-1205,BT,91,Senegal N,5/27/2012,-17.4151,14.8184,94,96,Illex coindetii,Ommastrephidae,Oegopsida,12,170
CCLME-1205,BT,91,Senegal N,5/27/2012,-17.4151,14.8184,94,96,Octopus vulgaris,Octopodidae,Octopoda,1,530
CCLME-1205,BT,91,Senegal N,5/27/2012,-17.4151,14.8184,94,96,Todaropsis eblanae,Ommastrephidae,Oegopsida,48,1130
CCLME-1205,BT,89,Senegal S,5/27/2012,-17.3366,14.4848,58,58,Alloteuthis africana,Loliginidae,Myopsida,1,2
CCLME-1205,BT,101,Senegal N,5/28/2012,-17.2835,15.5448,830,829,Abralia veranyi,Enoploteuthidae,Oegopsida,4,10
CCLME-1205,BT,101,Senegal N,5/28/2012,-17.2835,15.5448,830,829,Muusoctopus johnsonianus,Enteroctopodidae,Octopoda,7,2310
CCLME-1205,BT,101,Senegal N,5/28/2012,-17.2835,15.5448,830,829,Octopoteuthis megaptera,Octopoteuthidae,Oegopsida,4,135
CCLME-1205,BT,101,Senegal N,5/28/2012,-17.2835,15.5448,830,829,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,332
CCLME-1205,BT,101,Senegal N,5/28/2012,-17.2835,15.5448,830,829,Taonius pavo,Cranchiidae,Oegopsida,2,22
CCLME-1205,BT,96,Senegal N,5/28/2012,-17.2467,15.1394,165,164,Illex coindetii,Ommastrephidae,Oegopsida,6,590
CCLME-1205,BT,96,Senegal N,5/28/2012,-17.2467,15.1394,165,164,Octopodidae indet,Octopodidae,Octopoda,18,6190
CCLME-1205,BT,96,Senegal N,5/28/2012,-17.2467,15.1394,165,164,Todaropsis eblanae,Ommastrephidae,Oegopsida,5,430
CCLME-1205,BT,100,Senegal N,5/28/2012,-17.2100,15.5013,505,505,Illex coindetii,Ommastrephidae,Oegopsida,1,150
CCLME-1205,BT,97,Senegal N,5/28/2012,-17.1483,15.0621,99,99,Alloteuthis africana,Loliginidae,Myopsida,0,0
CCLME-1205,BT,97,Senegal N,5/28/2012,-17.1483,15.0621,99,99,Illex coindetii,Ommastrephidae,Oegopsida,21,160
CCLME-1205,BT,97,Senegal N,5/28/2012,-17.1483,15.0621,99,99,Octopus vulgaris,Octopodidae,Octopoda,3,1390
CCLME-1205,BT,97,Senegal N,5/28/2012,-17.1483,15.0621,99,99,Todaropsis eblanae,Ommastrephidae,Oegopsida,7,790
CCLME-1205,BT,99,Senegal N,5/28/2012,-17.0450,15.3660,111,109,Alloteuthis africana,Loliginidae,Myopsida,88,260
CCLME-1205,BT,99,Senegal N,5/28/2012,-17.0450,15.3660,111,109,Illex coindetii,Ommastrephidae,Oegopsida,9,130
CCLME-1205,BT,99,Senegal N,5/28/2012,-17.0450,15.3660,111,109,Octopus vulgaris,Octopodidae,Octopoda,1,650
CCLME-1205,BT,99,Senegal N,5/28/2012,-17.0450,15.3660,111,109,Sepia elegans,Sepiidae,Sepioidea,1,2
CCLME-1205,BT,99,Senegal N,5/28/2012,-17.0450,15.3660,111,109,Todaropsis eblanae,Ommastrephidae,Oegopsida,144,1760
CCLME-1205,BT,98,Senegal N,5/28/2012,-16.9244,15.3186,53,52,Abralia veranyi,Enoploteuthidae,Oegopsida,18,56
CCLME-1205,BT,98,Senegal N,5/28/2012,-16.9244,15.3186,53,52,Alloteuthis africana,Loliginidae,Myopsida,588,1960
CCLME-1205,BT,98,Senegal N,5/28/2012,-16.9244,15.3186,53,52,Callistoctopus macropus,Octopodidae,Octopoda,1,178
CCLME-1205,BT,98,Senegal N,5/28/2012,-16.9244,15.3186,53,52,Eledone caparti,Eledonidae,Octopoda,2,393
CCLME-1205,BT,98,Senegal N,5/28/2012,-16.9244,15.3186,53,52,Sepia sp,Sepiidae,Sepioidea,26,4180
CCLME-1205,BT,102,Senegal N,5/29/2012,-17.0227,15.7819,230,234,Abralia veranyi,Enoploteuthidae,Oegopsida,18,80
CCLME-1205,BT,102,Senegal N,5/29/2012,-17.0227,15.7819,230,234,Muusoctopus fuscus,Enteroctopodidae,Octopoda,3,170
CCLME-1205,BT,102,Senegal N,5/29/2012,-17.0227,15.7819,230,234,Octopodidae indet,Octopodidae,Octopoda,7,2180
CCLME-1205,BT,102,Senegal N,5/29/2012,-17.0227,15.7819,230,234,Sepia sp,Sepiidae,Sepioidea,1,30
CCLME-1205,BT,102,Senegal N,5/29/2012,-17.0227,15.7819,230,234,Todaropsis eblanae,Ommastrephidae,Oegopsida,8,690
CCLME-1205,BT,103,Senegal N,5/29/2012,-17.0026,15.7795,139,139,Octopus vulgaris,Octopodidae,Octopoda,1,340
CCLME-1205,BT,103,Senegal N,5/29/2012,-17.0026,15.7795,139,139,Todaropsis eblanae,Ommastrephidae,Oegopsida,850,74120
CCLME-1205,BT,109,Senegal N,5/29/2012,-16.9690,16.0963,419,426,Histioteuthis reversa,Histioteuthidae,Oegopsida,11,557
CCLME-1205,BT,109,Senegal N,5/29/2012,-16.9690,16.0963,419,426,Illex coindetii,Ommastrephidae,Oegopsida,6,1124
CCLME-1205,BT,109,Senegal N,5/29/2012,-16.9690,16.0963,419,426,Todaropsis eblanae,Ommastrephidae,Oegopsida,16,1910
CCLME-1205,BT,108,Senegal N,5/29/2012,-16.8945,16.0848,144,150,Abralia veranyi,Enoploteuthidae,Oegopsida,100,399
CCLME-1205,BT,108,Senegal N,5/29/2012,-16.8945,16.0848,144,150,Octopus vulgaris,Octopodidae,Octopoda,4,2020
CCLME-1205,BT,108,Senegal N,5/29/2012,-16.8945,16.0848,144,150,Sepia elegans,Sepiidae,Sepioidea,2,13
CCLME-1205,BT,108,Senegal N,5/29/2012,-16.8945,16.0848,144,150,Todaropsis eblanae,Ommastrephidae,Oegopsida,9,750
CCLME-1205,BT,104,Senegal N,5/29/2012,-16.8867,15.7232,83,84,Octopus vulgaris,Octopodidae,Octopoda,4,1680
CCLME-1205,BT,104,Senegal N,5/29/2012,-16.8867,15.7232,83,84,Todaropsis eblanae,Ommastrephidae,Oegopsida,189,11320
CCLME-1205,BT,107,Senegal N,5/29/2012,-16.7328,16.0596,76,76,Octopus vulgaris,Octopodidae,Octopoda,8,8060
CCLME-1205,BT,106,Senegal N,5/29/2012,-16.6488,15.9793,43,44,Alloteuthis africana,Loliginidae,Myopsida,74,238
CCLME-1205,BT,106,Senegal N,5/29/2012,-16.6488,15.9793,43,44,Sepia hierredda,Sepiidae,Sepioidea,3,402
CCLME-1205,BT,115,Mauritania,5/30/2012,-16.7988,16.7033,276,280,Histioteuthis sp,Histioteuthidae,Oegopsida,2,42
CCLME-1205,BT,115,Mauritania,5/30/2012,-16.7988,16.7033,276,280,Octopus vulgaris,Octopodidae,Octopoda,1,280
CCLME-1205,BT,115,Mauritania,5/30/2012,-16.7988,16.7033,276,280,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,240
CCLME-1205,BT,115,Mauritania,5/30/2012,-16.7988,16.7033,276,280,Todaropsis eblanae,Ommastrephidae,Oegopsida,34,2460
CCLME-1205,BT,110,Mauritania,5/30/2012,-16.7632,16.3823,105,103,Illex coindetii,Ommastrephidae,Oegopsida,2,400
CCLME-1205,BT,110,Mauritania,5/30/2012,-16.7632,16.3823,105,103,Octopus vulgaris,Octopodidae,Octopoda,2,1600
CCLME-1205,BT,110,Mauritania,5/30/2012,-16.7632,16.3823,105,103,Sepia elegans,Sepiidae,Sepioidea,2,40
CCLME-1205,BT,114,Mauritania,5/30/2012,-16.6757,16.6901,75,73,Illex coindetii,Ommastrephidae,Oegopsida,1,38
CCLME-1205,BT,114,Mauritania,5/30/2012,-16.6757,16.6901,75,73,Octopus vulgaris,Octopodidae,Octopoda,1,1270
CCLME-1205,BT,114,Mauritania,5/30/2012,-16.6757,16.6901,75,73,Todaropsis eblanae,Ommastrephidae,Oegopsida,7,227
CCLME-1205,BT,111,Mauritania,5/30/2012,-16.6452,16.3422,54,54,Alloteuthis africana,Loliginidae,Myopsida,62,157
CCLME-1205,BT,111,Mauritania,5/30/2012,-16.6452,16.3422,54,54,Illex coindetii,Ommastrephidae,Oegopsida,3,15
CCLME-1205,BT,111,Mauritania,5/30/2012,-16.6452,16.3422,54,54,Loligo vulgaris,Loliginidae,Myopsida,141,1035
CCLME-1205,BT,111,Mauritania,5/30/2012,-16.6452,16.3422,54,54,Octopus vulgaris,Octopodidae,Octopoda,2,1760
CCLME-1205,BT,111,Mauritania,5/30/2012,-16.6452,16.3422,54,54,Todaropsis eblanae,Ommastrephidae,Oegopsida,0,0
CCLME-1205,BT,112,Mauritania,5/30/2012,-16.6084,16.3272,31,31,Alloteuthis africana,Loliginidae,Myopsida,1913,10300
CCLME-1205,BT,112,Mauritania,5/30/2012,-16.6084,16.3272,31,31,Loligo vulgaris,Loliginidae,Myopsida,30,650
CCLME-1205,BT,113,Mauritania,5/30/2012,-16.5708,16.6676,41,40,Alloteuthis africana,Loliginidae,Myopsida,1379,3402
CCLME-1205,BT,113,Mauritania,5/30/2012,-16.5708,16.6676,41,40,Loligo vulgaris,Loliginidae,Myopsida,231,912
CCLME-1205,BT,118,Mauritania,5/31/2012,-16.7284,17.0450,118,118,Muusoctopus januarii,Enteroctopodidae,Octopoda,1,9
CCLME-1205,BT,118,Mauritania,5/31/2012,-16.7284,17.0450,118,118,Octopus vulgaris,Octopodidae,Octopoda,1,1260
CCLME-1205,BT,118,Mauritania,5/31/2012,-16.7284,17.0450,118,118,Sepia elegans,Sepiidae,Sepioidea,1,40
CCLME-1205,BT,118,Mauritania,5/31/2012,-16.7284,17.0450,118,118,Todarodes sagittatus,Ommastrephidae,Oegopsida,1,1020
CCLME-1205,BT,118,Mauritania,5/31/2012,-16.7284,17.0450,118,118,Todaropsis eblanae,Ommastrephidae,Oegopsida,61,4000
CCLME-1205,BT,123,Mauritania,5/31/2012,-16.6528,17.3123,191,192,Illex coindetii,Ommastrephidae,Oegopsida,1,176
CCLME-1205,BT,123,Mauritania,5/31/2012,-16.6528,17.3123,191,192,Octopus vulgaris,Octopodidae,Octopoda,3,2540
CCLME-1205,BT,123,Mauritania,5/31/2012,-16.6528,17.3123,191,192,Sepia elegans,Sepiidae,Sepioidea,2,65
CCLME-1205,BT,123,Mauritania,5/31/2012,-16.6528,17.3123,191,192,Todaropsis eblanae,Ommastrephidae,Oegopsida,4,368
CCLME-1205,BT,119,Mauritania,5/31/2012,-16.5422,16.9694,70,71,Todaropsis eblanae,Ommastrephidae,Oegopsida,6,80
CCLME-1205,BT,120,Mauritania,5/31/2012,-16.4697,16.9775,44,43,Sepia orbignyana,Sepiidae,Sepioidea,5,78
CCLME-1205,BT,120,Mauritania,5/31/2012,-16.4697,16.9775,44,43,Todaropsis eblanae,Ommastrephidae,Oegopsida,3,43
CCLME-1205,BT,122,Mauritania,5/31/2012,-16.3638,17.2221,51,51,Illex coindetii,Ommastrephidae,Oegopsida,3,63
CCLME-1205,BT,122,Mauritania,5/31/2012,-16.3638,17.2221,51,51,Octopus vulgaris,Octopodidae,Octopoda,5,280
CCLME-1205,BT,122,Mauritania,5/31/2012,-16.3638,17.2221,51,51,Todaropsis eblanae,Ommastrephidae,Oegopsida,22,443
CCLME-1205,BT,121,Mauritania,5/31/2012,-16.2990,17.2565,35,33,Alloteuthis africana,Loliginidae,Myopsida,1107,5100
CCLME-1205,BT,121,Mauritania,5/31/2012,-16.2990,17.2565,35,33,Loligo vulgaris,Loliginidae,Myopsida,1363,26700
CCLME-1205,BT,156,Mauritania,6/10/2012,-17.7959,20.4220,517,515,Opisthoteuthis sp,Opisthoteuthidae,Octopoda,1,727
CCLME-1205,BT,156,Mauritania,6/10/2012,-17.7959,20.4220,517,515,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1024
CCLME-1205,BT,157,Mauritania,6/10/2012,-17.7273,20.4089,359,359,Todarodes sagittatus,Ommastrephidae,Oegopsida,3,1560
CCLME-1205,BT,157,Mauritania,6/10/2012,-17.7273,20.4089,359,359,Todaropsis eblanae,Ommastrephidae,Oegopsida,1,102
CCLME-1205,BT,158,Mauritania,6/10/2012,-17.6727,20.4052,108,107,Todaropsis eblanae,Ommastrephidae,Oegopsida,2,100
CCLME-1205,BT,159,Mauritania,6/10/2012,-17.5912,20.4209,80,79,Illex coindetii,Ommastrephidae,Oegopsida,1,44
CCLME-1205,BT,159,Mauritania,6/10/2012,-17.5912,20.4209,80,79,Todaropsis eblanae,Ommastrephidae,Oegopsida,3,156
CCLME-1205,BT,162,Mauritania,6/10/2012,-17.5562,20.7360,81,81,Rondeletiola minor,Sepiolidae,Sepioidea,4,4
CCLME-1205,BT,162,Mauritania,6/10/2012,-17.5562,20.7360,81,81,Sepia elegans,Sepiidae,Sepioidea,33,11
CCLME-1205,BT,160,Mauritania,6/10/2012,-17.2024,20.4326,31,32,Loligo vulgaris,Loliginidae,Myopsida,16,5767
CCLME-1205,BT,160,Mauritania,6/10/2012,-17.2024,20.4326,31,32,Sepia officinalis,Sepiidae,Sepioidea,0,0
CCLME-1205,BT,161,Mauritania,6/10/2012,-17.1935,20.7342,38,38,Alloteuthis subulata,Loliginidae,Myopsida,33,120
CCLME-1205,BT,161,Mauritania,6/10/2012,-17.1935,20.7342,38,38,Loligo vulgaris,Loliginidae,Myopsida,9,650
CCLME-1205,BT,161,Mauritania,6/10/2012,-17.1935,20.7342,38,38,Sepia officinalis,Sepiidae,Sepioidea,1,810
CCLME-1205,BT,164,Sahara,6/11/2012,-17.5333,21.0393,106,107,Octopus vulgaris,Octopodidae,Octopoda,1,354
CCLME-1205,BT,165,Sahara,6/11/2012,-17.3268,21.0098,62,62,Loligo vulgaris,Loliginidae,Myopsida,66,7480
CCLME-1205,BT,168,Sahara,6/11/2012,-17.3059,21.3582,68,68,Loligo vulgaris,Loliginidae,Myopsida,3,407
CCLME-1205,BT,168,Sahara,6/11/2012,-17.3059,21.3582,68,68,Octopus vulgaris,Octopodidae,Octopoda,2,900
CCLME-1205,BT,168,Sahara,6/11/2012,-17.3059,21.3582,68,68,Rondeletiola minor,Sepiolidae,Sepioidea,3,10
CCLME-1205,BT,168,Sahara,6/11/2012,-17.3059,21.3582,68,68,Sepia elegans,Sepiidae,Sepioidea,6,28
CCLME-1205,BT,167,Sahara,6/11/2012,-17.1020,21.3702,44,43,Alloteuthis africana,Loliginidae,Myopsida,19,98
CCLME-1205,BT,167,Sahara,6/11/2012,-17.1020,21.3702,44,43,Alloteuthis subulata,Loliginidae,Myopsida,15,30
CCLME-1205,BT,167,Sahara,6/11/2012,-17.1020,21.3702,44,43,Loligo vulgaris,Loliginidae,Myopsida,36,2860
CCLME-1205,BT,166,Sahara,6/11/2012,-17.1011,21.0484,32,33,Alloteuthis africana,Loliginidae,Myopsida,172,26
CCLME-1205,BT,166,Sahara,6/11/2012,-17.1011,21.0484,32,33,Alloteuthis subulata,Loliginidae,Myopsida,74,315
CCLME-1205,BT,166,Sahara,6/11/2012,-17.1011,21.0484,32,33,Loligo vulgaris,Loliginidae,Myopsida,30,1880
CCLME-1205,BT,166,Sahara,6/11/2012,-17.1011,21.0484,32,33,Sepia officinalis,Sepiidae,Sepioidea,1,370
CCLME-1205,BT,170,Sahara,6/12/2012,-17.5072,21.4039,326,328,Todarodes sagittatus,Ommastrephidae,Oegopsida,2,500
CCLME-1205,BT,169,Sahara,6/12/2012,-17.4627,21.3972,126,130,Octopus vulgaris,Octopodidae,Octopoda,9,3688
CCLME-1205,BT,169,Sahara,6/12/2012,-17.4627,21.3972,126,130,Todarodes sagittatus,Ommastrephidae,Oegopsida,9,1710
CCLME-1205,BT,173,Sahara,6/13/2012,-17.3926,22.1048,113,113,Illex coindetii,Ommastrephidae,Oegopsida,2,641
